TransactionID,Date,Product,Quantity,Region,Channel,CustomerID,Price,Revenue,Discount_Percent,Discount_Amount,Final_Revenue,Month,Month_Name,Quarter,Year,DayOfWeek
TXN00675,2024-08-20,Webcam,3,West,Phone,CUST0071,89,267,15,40.05,226.95,8,August,3,2024,Tuesday
TXN00676,2024-10-31,Mouse,2,East,Phone,CUST0108,25,50,0,0.0,50.0,10,October,4,2024,Thursday
TXN00677,2024-01-14,Keyboard,5,North,Retail Store,CUST0115,75,375,10,37.5,337.5,1,January,1,2024,Sunday
TXN00678,2024-05-22,Laptop,1,North,Online,CUST0103,899,899,0,0.0,899.0,5,May,2,2024,Wednesday
TXN00679,2024-01-01,RAM,3,South,Retail Store,CUST0125,85,255,0,0.0,255.0,1,January,1,2024,Monday
TXN00680,2024-02-23,SSD Drive,3,East,Phone,CUST0057,129,387,0,0.0,387.0,2,February,1,2024,Friday
TXN00681,2024-09-15,Mouse,1,South,Retail Store,CUST0030,25,25,0,0.0,25.0,9,September,3,2024,Sunday
TXN00682,2024-05-23,SSD Drive,5,North,Phone,CUST0146,129,645,10,64.5,580.5,5,May,2,2024,Thursday
TXN00683,2024-01-12,RAM,4,North,Phone,CUST0114,85,340,0,0.0,340.0,1,January,1,2024,Friday
TXN00684,2024-11-25,Laptop,1,West,Phone,CUST0197,899,899,10,89.9,809.1,11,November,4,2024,Monday
TXN00685,2024-08-11,Headphones,5,East,Retail Store,CUST0117,149,745,0,0.0,745.0,8,August,3,2024,Sunday
TXN00686,2024-09-28,SSD Drive,1,North,Phone,CUST0167,129,129,0,0.0,129.0,9,September,3,2024,Saturday
TXN00687,2024-12-23,Mouse,1,West,Phone,CUST0060,25,25,0,0.0,25.0,12,December,4,2024,Monday
TXN00688,2024-06-04,Monitor,2,East,Retail Store,CUST0098,299,598,0,0.0,598.0,6,June,2,2024,Tuesday
TXN00689,2024-01-08,USB Cable,5,South,Phone,CUST0171,12,60,0,0.0,60.0,1,January,1,2024,Monday
TXN00690,2024-05-01,Keyboard,4,East,Retail Store,CUST0126,75,300,0,0.0,300.0,5,May,2,2024,Wednesday
TXN00691,2024-12-13,Headphones,2,East,Phone,CUST0173,149,298,5,14.9,283.1,12,December,4,2024,Friday
TXN00692,2024-06-12,SSD Drive,1,North,Online,CUST0151,129,129,0,0.0,129.0,6,June,2,2024,Wednesday
TXN00693,2024-03-30,Graphics Card,1,North,Online,CUST0197,449,449,0,0.0,449.0,3,March,1,2024,Saturday
TXN00694,2024-05-15,Keyboard,1,East,Phone,CUST0094,75,75,0,0.0,75.0,5,May,2,2024,Wednesday
TXN00695,2024-07-04,Monitor,5,North,Online,CUST0134,299,1495,15,224.25,1270.75,7,July,3,2024,Thursday
TXN00696,2024-11-11,RAM,5,North,Retail Store,CUST0184,85,425,15,63.75,361.25,11,November,4,2024,Monday
TXN00697,2024-06-26,USB Cable,2,North,Online,CUST0122,12,24,0,0.0,24.0,6,June,2,2024,Wednesday
TXN00698,2024-01-28,Laptop,4,West,Phone,CUST0108,899,3596,0,0.0,3596.0,1,January,1,2024,Sunday
TXN00699,2024-08-07,Monitor,2,West,Phone,CUST0004,299,598,0,0.0,598.0,8,August,3,2024,Wednesday
TXN00700,2024-12-22,Monitor,3,East,Retail Store,CUST0093,299,897,20,179.4,717.6,12,December,4,2024,Sunday
TXN00701,2024-02-10,RAM,1,North,Phone,CUST0151,85,85,0,0.0,85.0,2,February,1,2024,Saturday
TXN00702,2024-08-15,Webcam,1,West,Retail Store,CUST0006,89,89,0,0.0,89.0,8,August,3,2024,Thursday
TXN00703,2024-07-10,RAM,1,East,Online,CUST0032,85,85,0,0.0,85.0,7,July,3,2024,Wednesday
TXN00704,2024-05-24,Webcam,2,North,Online,CUST0106,89,178,0,0.0,178.0,5,May,2,2024,Friday
TXN00705,2024-07-19,Webcam,2,South,Retail Store,CUST0146,89,178,0,0.0,178.0,7,July,3,2024,Friday
TXN00706,2024-07-30,Headphones,1,North,Retail Store,CUST0015,149,149,10,14.9,134.1,7,July,3,2024,Tuesday
TXN00707,2024-08-07,Headphones,2,North,Phone,CUST0168,149,298,0,0.0,298.0,8,August,3,2024,Wednesday
TXN00708,2024-08-27,Mouse,5,West,Online,CUST0122,25,125,5,6.25,118.75,8,August,3,2024,Tuesday
TXN00709,2024-02-15,SSD Drive,5,East,Retail Store,CUST0096,129,645,0,0.0,645.0,2,February,1,2024,Thursday
TXN00710,2024-02-04,SSD Drive,2,East,Online,CUST0006,129,258,0,0.0,258.0,2,February,1,2024,Sunday
TXN00711,2024-09-09,Laptop,1,West,Retail Store,CUST0112,899,899,15,134.85,764.15,9,September,3,2024,Monday
TXN00712,2024-03-22,SSD Drive,2,North,Online,CUST0120,129,258,0,0.0,258.0,3,March,1,2024,Friday
TXN00713,2024-09-12,Headphones,2,South,Phone,CUST0123,149,298,10,29.8,268.2,9,September,3,2024,Thursday
TXN00714,2024-07-15,Mouse,2,North,Online,CUST0191,25,50,5,2.5,47.5,7,July,3,2024,Monday
TXN00715,2024-10-29,Mouse,3,North,Online,CUST0067,25,75,0,0.0,75.0,10,October,4,2024,Tuesday
TXN00716,2024-01-10,Webcam,5,South,Online,CUST0106,89,445,20,89.0,356.0,1,January,1,2024,Wednesday
TXN00717,2024-11-07,RAM,4,West,Online,CUST0139,85,340,0,0.0,340.0,11,November,4,2024,Thursday
TXN00718,2024-10-12,Laptop,4,East,Online,CUST0043,899,3596,15,539.4,3056.6,10,October,4,2024,Saturday
TXN00719,2024-08-29,Webcam,3,West,Phone,CUST0145,89,267,0,0.0,267.0,8,August,3,2024,Thursday
TXN00720,2024-09-07,RAM,2,West,Retail Store,CUST0096,85,170,15,25.5,144.5,9,September,3,2024,Saturday
TXN00721,2024-12-30,SSD Drive,3,North,Online,CUST0132,129,387,0,0.0,387.0,12,December,4,2024,Monday
TXN00722,2024-01-05,Webcam,3,East,Phone,CUST0191,89,267,5,13.350000000000001,253.65,1,January,1,2024,Friday
TXN00723,2024-04-28,Keyboard,1,East,Online,CUST0196,75,75,10,7.5,67.5,4,April,2,2024,Sunday
TXN00724,2024-10-15,SSD Drive,5,West,Online,CUST0081,129,645,15,96.75,548.25,10,October,4,2024,Tuesday
TXN00725,2024-03-05,RAM,4,South,Retail Store,CUST0041,85,340,15,51.0,289.0,3,March,1,2024,Tuesday
TXN00726,2024-05-25,Laptop,2,West,Online,CUST0133,899,1798,10,179.8,1618.2,5,May,2,2024,Saturday
TXN00727,2024-08-11,RAM,4,South,Phone,CUST0160,85,340,15,51.0,289.0,8,August,3,2024,Sunday
TXN00728,2024-08-26,Webcam,4,East,Phone,CUST0198,89,356,0,0.0,356.0,8,August,3,2024,Monday
TXN00729,2024-06-25,Webcam,5,West,Retail Store,CUST0035,89,445,0,0.0,445.0,6,June,2,2024,Tuesday
TXN00730,2024-09-23,Monitor,4,North,Online,CUST0022,299,1196,0,0.0,1196.0,9,September,3,2024,Monday
TXN00731,2024-12-06,Laptop,4,West,Phone,CUST0193,899,3596,0,0.0,3596.0,12,December,4,2024,Friday
TXN00732,2024-10-08,Graphics Card,3,East,Online,CUST0150,449,1347,0,0.0,1347.0,10,October,4,2024,Tuesday
TXN00733,2024-03-03,SSD Drive,5,North,Online,CUST0112,129,645,5,32.25,612.75,3,March,1,2024,Sunday
TXN00734,2024-08-04,Mouse,1,North,Online,CUST0011,25,25,0,0.0,25.0,8,August,3,2024,Sunday
TXN00735,2024-12-07,Laptop,2,South,Retail Store,CUST0003,899,1798,5,89.9,1708.1,12,December,4,2024,Saturday
TXN00736,2024-11-10,Mouse,4,North,Online,CUST0137,25,100,0,0.0,100.0,11,November,4,2024,Sunday
TXN00737,2024-10-09,Laptop,2,North,Phone,CUST0060,899,1798,0,0.0,1798.0,10,October,4,2024,Wednesday
TXN00738,2024-06-25,Laptop,1,West,Online,CUST0076,899,899,5,44.95,854.05,6,June,2,2024,Tuesday
TXN00739,2024-04-07,RAM,2,East,Phone,CUST0087,85,170,10,17.0,153.0,4,April,2,2024,Sunday
TXN00740,2024-04-14,Laptop,1,South,Online,CUST0014,899,899,10,89.9,809.1,4,April,2,2024,Sunday
TXN00741,2024-04-08,Monitor,3,West,Phone,CUST0018,299,897,5,44.85,852.15,4,April,2,2024,Monday
TXN00742,2024-11-06,Graphics Card,4,North,Phone,CUST0113,449,1796,0,0.0,1796.0,11,November,4,2024,Wednesday
TXN00743,2024-01-06,Webcam,1,North,Online,CUST0073,89,89,5,4.45,84.55,1,January,1,2024,Saturday
TXN00744,2024-07-15,USB Cable,2,South,Online,CUST0023,12,24,0,0.0,24.0,7,July,3,2024,Monday
TXN00745,2024-12-16,Mouse,4,East,Phone,CUST0083,25,100,0,0.0,100.0,12,December,4,2024,Monday
TXN00746,2024-05-12,Webcam,3,South,Retail Store,CUST0125,89,267,0,0.0,267.0,5,May,2,2024,Sunday
TXN00747,2024-12-23,USB Cable,4,West,Online,CUST0175,12,48,0,0.0,48.0,12,December,4,2024,Monday
TXN00748,2024-09-15,Graphics Card,1,South,Retail Store,CUST0069,449,449,0,0.0,449.0,9,September,3,2024,Sunday
TXN00749,2024-01-23,Graphics Card,3,North,Online,CUST0047,449,1347,20,269.40000000000003,1077.6,1,January,1,2024,Tuesday
TXN00750,2024-02-22,Mouse,2,West,Online,CUST0116,25,50,20,10.0,40.0,2,February,1,2024,Thursday
TXN00751,2024-06-13,Mouse,3,North,Online,CUST0030,25,75,0,0.0,75.0,6,June,2,2024,Thursday
TXN00752,2024-07-20,Graphics Card,3,East,Online,CUST0025,449,1347,0,0.0,1347.0,7,July,3,2024,Saturday
TXN00753,2024-03-23,USB Cable,5,North,Retail Store,CUST0156,12,60,0,0.0,60.0,3,March,1,2024,Saturday
TXN00754,2024-05-24,Laptop,3,North,Online,CUST0112,899,2697,0,0.0,2697.0,5,May,2,2024,Friday
TXN00755,2024-03-25,SSD Drive,3,South,Phone,CUST0025,129,387,15,58.05,328.95,3,March,1,2024,Monday
TXN00756,2024-03-18,Keyboard,4,North,Phone,CUST0074,75,300,0,0.0,300.0,3,March,1,2024,Monday
TXN00757,2024-12-31,Webcam,2,West,Retail Store,CUST0058,89,178,10,17.8,160.2,12,December,4,2024,Tuesday
TXN00758,2024-01-01,RAM,4,West,Online,CUST0094,85,340,0,0.0,340.0,1,January,1,2024,Monday
TXN00759,2024-02-20,Webcam,4,East,Phone,CUST0119,89,356,20,71.2,284.8,2,February,1,2024,Tuesday
TXN00760,2024-06-21,RAM,1,West,Retail Store,CUST0127,85,85,0,0.0,85.0,6,June,2,2024,Friday
TXN00761,2024-07-23,USB Cable,4,South,Online,CUST0169,12,48,10,4.800000000000001,43.2,7,July,3,2024,Tuesday
TXN00762,2024-09-16,RAM,5,East,Phone,CUST0025,85,425,0,0.0,425.0,9,September,3,2024,Monday
TXN00763,2024-10-14,Mouse,5,West,Phone,CUST0078,25,125,5,6.25,118.75,10,October,4,2024,Monday
TXN00764,2024-02-03,SSD Drive,1,South,Retail Store,CUST0099,129,129,0,0.0,129.0,2,February,1,2024,Saturday
TXN00765,2024-12-13,SSD Drive,2,West,Online,CUST0116,129,258,0,0.0,258.0,12,December,4,2024,Friday
TXN00766,2024-04-04,Mouse,2,West,Online,CUST0048,25,50,15,7.5,42.5,4,April,2,2024,Thursday
TXN00767,2024-03-12,Monitor,4,North,Phone,CUST0010,299,1196,15,179.4,1016.6,3,March,1,2024,Tuesday
TXN00768,2024-02-08,USB Cable,4,West,Phone,CUST0099,12,48,15,7.199999999999999,40.8,2,February,1,2024,Thursday
TXN00769,2024-06-02,Monitor,4,West,Phone,CUST0011,299,1196,5,59.800000000000004,1136.2,6,June,2,2024,Sunday
TXN00770,2024-09-06,Monitor,2,South,Online,CUST0085,299,598,10,59.800000000000004,538.2,9,September,3,2024,Friday
TXN00771,2024-06-10,Webcam,3,South,Retail Store,CUST0149,89,267,0,0.0,267.0,6,June,2,2024,Monday
TXN00772,2024-04-27,Graphics Card,5,North,Retail Store,CUST0173,449,2245,0,0.0,2245.0,4,April,2,2024,Saturday
TXN00773,2024-09-15,Webcam,3,West,Online,CUST0135,89,267,0,0.0,267.0,9,September,3,2024,Sunday
TXN00774,2024-11-01,Graphics Card,3,North,Retail Store,CUST0192,449,1347,5,67.35000000000001,1279.65,11,November,4,2024,Friday
TXN00775,2024-09-24,Keyboard,2,West,Phone,CUST0126,75,150,0,0.0,150.0,9,September,3,2024,Tuesday
TXN00776,2024-02-23,RAM,3,East,Retail Store,CUST0064,85,255,0,0.0,255.0,2,February,1,2024,Friday
TXN00777,2024-08-23,Graphics Card,1,East,Retail Store,CUST0002,449,449,5,22.450000000000003,426.55,8,August,3,2024,Friday
TXN00778,2024-08-09,Mouse,4,North,Retail Store,CUST0076,25,100,10,10.0,90.0,8,August,3,2024,Friday
TXN00779,2024-09-07,Webcam,1,North,Phone,CUST0121,89,89,0,0.0,89.0,9,September,3,2024,Saturday
TXN00780,2024-11-08,USB Cable,5,North,Online,CUST0042,12,60,0,0.0,60.0,11,November,4,2024,Friday
TXN00781,2024-04-21,RAM,4,South,Phone,CUST0054,85,340,0,0.0,340.0,4,April,2,2024,Sunday
TXN00782,2024-09-11,Keyboard,3,South,Online,CUST0075,75,225,0,0.0,225.0,9,September,3,2024,Wednesday
TXN00783,2024-10-29,Graphics Card,5,South,Online,CUST0016,449,2245,0,0.0,2245.0,10,October,4,2024,Tuesday
TXN00784,2024-07-25,Keyboard,4,North,Online,CUST0018,75,300,5,15.0,285.0,7,July,3,2024,Thursday
TXN00785,2024-08-16,USB Cable,3,West,Retail Store,CUST0187,12,36,5,1.8,34.2,8,August,3,2024,Friday
TXN00786,2024-12-06,Monitor,1,East,Retail Store,CUST0090,299,299,5,14.950000000000001,284.05,12,December,4,2024,Friday
TXN00787,2024-03-06,SSD Drive,4,North,Online,CUST0144,129,516,0,0.0,516.0,3,March,1,2024,Wednesday
TXN00788,2024-03-15,USB Cable,3,South,Online,CUST0006,12,36,10,3.6,32.4,3,March,1,2024,Friday
TXN00789,2024-04-12,Headphones,1,South,Retail Store,CUST0185,149,149,0,0.0,149.0,4,April,2,2024,Friday
TXN00790,2024-07-10,USB Cable,5,North,Phone,CUST0108,12,60,0,0.0,60.0,7,July,3,2024,Wednesday
TXN00791,2024-09-08,Keyboard,5,North,Online,CUST0175,75,375,10,37.5,337.5,9,September,3,2024,Sunday
TXN00792,2024-08-13,Mouse,5,South,Phone,CUST0048,25,125,0,0.0,125.0,8,August,3,2024,Tuesday
TXN00793,2024-10-20,Webcam,5,West,Retail Store,CUST0042,89,445,0,0.0,445.0,10,October,4,2024,Sunday
TXN00794,2024-11-01,Mouse,2,South,Online,CUST0076,25,50,15,7.5,42.5,11,November,4,2024,Friday
TXN00795,2024-04-07,Keyboard,4,South,Phone,CUST0188,75,300,0,0.0,300.0,4,April,2,2024,Sunday
TXN00796,2024-12-03,Webcam,4,North,Phone,CUST0077,89,356,5,17.8,338.2,12,December,4,2024,Tuesday
TXN00797,2024-10-12,Headphones,2,West,Phone,CUST0132,149,298,0,0.0,298.0,10,October,4,2024,Saturday
TXN00798,2024-11-30,SSD Drive,3,South,Retail Store,CUST0130,129,387,5,19.35,367.65,11,November,4,2024,Saturday
TXN00799,2024-12-12,RAM,3,South,Retail Store,CUST0059,85,255,0,0.0,255.0,12,December,4,2024,Thursday
TXN00800,2024-11-03,Keyboard,5,East,Phone,CUST0155,75,375,0,0.0,375.0,11,November,4,2024,Sunday
TXN00801,2024-09-05,Graphics Card,1,North,Phone,CUST0027,449,449,5,22.450000000000003,426.55,9,September,3,2024,Thursday
TXN00802,2024-06-14,Keyboard,3,East,Retail Store,CUST0079,75,225,0,0.0,225.0,6,June,2,2024,Friday
TXN00803,2024-11-30,Keyboard,1,East,Phone,CUST0072,75,75,0,0.0,75.0,11,November,4,2024,Saturday
TXN00804,2024-01-30,Webcam,4,South,Phone,CUST0007,89,356,0,0.0,356.0,1,January,1,2024,Tuesday
TXN00805,2024-09-03,Laptop,1,North,Retail Store,CUST0191,899,899,0,0.0,899.0,9,September,3,2024,Tuesday
TXN00806,2024-04-15,USB Cable,4,West,Phone,CUST0111,12,48,0,0.0,48.0,4,April,2,2024,Monday
TXN00807,2024-02-20,Laptop,2,South,Phone,CUST0119,899,1798,0,0.0,1798.0,2,February,1,2024,Tuesday
TXN00808,2024-03-21,Headphones,2,West,Phone,CUST0174,149,298,15,44.699999999999996,253.3,3,March,1,2024,Thursday
TXN00809,2024-05-12,Graphics Card,5,West,Retail Store,CUST0063,449,2245,0,0.0,2245.0,5,May,2,2024,Sunday
TXN00810,2024-10-11,SSD Drive,3,North,Phone,CUST0124,129,387,0,0.0,387.0,10,October,4,2024,Friday
TXN00811,2024-05-17,Monitor,5,East,Retail Store,CUST0012,299,1495,0,0.0,1495.0,5,May,2,2024,Friday
TXN00812,2024-07-02,Headphones,4,North,Retail Store,CUST0141,149,596,0,0.0,596.0,7,July,3,2024,Tuesday
TXN00813,2024-11-25,Monitor,5,West,Online,CUST0043,299,1495,15,224.25,1270.75,11,November,4,2024,Monday
TXN00814,2024-09-29,Monitor,1,South,Online,CUST0017,299,299,0,0.0,299.0,9,September,3,2024,Sunday
TXN00815,2024-12-05,SSD Drive,4,West,Phone,CUST0063,129,516,20,103.2,412.8,12,December,4,2024,Thursday
TXN00816,2024-03-09,Mouse,2,South,Retail Store,CUST0120,25,50,0,0.0,50.0,3,March,1,2024,Saturday
TXN00817,2024-02-03,Laptop,3,South,Online,CUST0036,899,2697,10,269.7,2427.3,2,February,1,2024,Saturday
TXN00818,2024-09-18,Keyboard,4,North,Phone,CUST0008,75,300,5,15.0,285.0,9,September,3,2024,Wednesday
TXN00819,2024-02-22,RAM,4,West,Online,CUST0069,85,340,15,51.0,289.0,2,February,1,2024,Thursday
TXN00820,2024-07-23,Monitor,1,East,Online,CUST0090,299,299,5,14.950000000000001,284.05,7,July,3,2024,Tuesday
TXN00821,2024-05-05,Graphics Card,3,West,Retail Store,CUST0036,449,1347,5,67.35000000000001,1279.65,5,May,2,2024,Sunday
TXN00822,2024-08-22,Headphones,2,West,Retail Store,CUST0028,149,298,0,0.0,298.0,8,August,3,2024,Thursday
TXN00823,2024-02-12,Mouse,4,East,Online,CUST0118,25,100,0,0.0,100.0,2,February,1,2024,Monday
TXN00824,2024-08-27,Monitor,4,North,Online,CUST0093,299,1196,15,179.4,1016.6,8,August,3,2024,Tuesday
TXN00825,2024-04-20,Mouse,1,West,Retail Store,CUST0175,25,25,0,0.0,25.0,4,April,2,2024,Saturday
TXN00826,2024-09-05,Mouse,5,West,Phone,CUST0076,25,125,0,0.0,125.0,9,September,3,2024,Thursday
TXN00827,2024-05-30,Monitor,2,South,Retail Store,CUST0101,299,598,10,59.800000000000004,538.2,5,May,2,2024,Thursday
TXN00828,2024-07-01,Webcam,3,West,Online,CUST0158,89,267,0,0.0,267.0,7,July,3,2024,Monday
TXN00829,2024-12-01,USB Cable,4,East,Phone,CUST0151,12,48,20,9.600000000000001,38.4,12,December,4,2024,Sunday
TXN00830,2024-04-04,Graphics Card,4,South,Online,CUST0144,449,1796,10,179.60000000000002,1616.4,4,April,2,2024,Thursday
TXN00831,2024-01-08,Keyboard,2,North,Phone,CUST0014,75,150,5,7.5,142.5,1,January,1,2024,Monday
TXN00832,2024-12-25,Keyboard,5,South,Online,CUST0071,75,375,15,56.25,318.75,12,December,4,2024,Wednesday
TXN00833,2024-07-02,Graphics Card,4,East,Phone,CUST0180,449,1796,0,0.0,1796.0,7,July,3,2024,Tuesday
TXN00834,2024-10-07,Webcam,2,East,Phone,CUST0124,89,178,0,0.0,178.0,10,October,4,2024,Monday
TXN00835,2024-07-13,Keyboard,1,South,Online,CUST0125,75,75,0,0.0,75.0,7,July,3,2024,Saturday
TXN00836,2024-12-17,Mouse,5,North,Phone,CUST0037,25,125,0,0.0,125.0,12,December,4,2024,Tuesday
TXN00837,2024-07-13,SSD Drive,3,South,Retail Store,CUST0029,129,387,10,38.7,348.3,7,July,3,2024,Saturday
TXN00838,2024-06-03,Headphones,4,North,Online,CUST0195,149,596,15,89.39999999999999,506.6,6,June,2,2024,Monday
TXN00839,2024-04-02,Laptop,2,South,Retail Store,CUST0143,899,1798,0,0.0,1798.0,4,April,2,2024,Tuesday
TXN00840,2024-06-08,Keyboard,1,East,Online,CUST0175,75,75,0,0.0,75.0,6,June,2,2024,Saturday
TXN00841,2024-03-01,Graphics Card,3,West,Phone,CUST0174,449,1347,20,269.40000000000003,1077.6,3,March,1,2024,Friday
TXN00842,2024-05-01,SSD Drive,2,West,Phone,CUST0180,129,258,0,0.0,258.0,5,May,2,2024,Wednesday
TXN00843,2024-02-20,Monitor,2,North,Phone,CUST0019,299,598,0,0.0,598.0,2,February,1,2024,Tuesday
TXN00844,2024-10-03,USB Cable,3,North,Online,CUST0106,12,36,0,0.0,36.0,10,October,4,2024,Thursday
TXN00845,2024-01-05,Graphics Card,1,North,Retail Store,CUST0021,449,449,15,67.35,381.65,1,January,1,2024,Friday
TXN00846,2024-04-01,Mouse,1,East,Retail Store,CUST0064,25,25,5,1.25,23.75,4,April,2,2024,Monday
TXN00847,2024-06-18,USB Cable,5,South,Online,CUST0165,12,60,10,6.0,54.0,6,June,2,2024,Tuesday
TXN00848,2024-11-12,Headphones,4,East,Online,CUST0027,149,596,10,59.6,536.4,11,November,4,2024,Tuesday
TXN00849,2024-01-22,Headphones,3,West,Retail Store,CUST0055,149,447,0,0.0,447.0,1,January,1,2024,Monday
TXN00850,2024-11-21,Webcam,3,North,Retail Store,CUST0029,89,267,0,0.0,267.0,11,November,4,2024,Thursday
TXN00851,2024-01-01,RAM,3,South,Retail Store,CUST0148,85,255,10,25.5,229.5,1,January,1,2024,Monday
TXN00852,2024-05-12,Webcam,1,West,Retail Store,CUST0025,89,89,0,0.0,89.0,5,May,2,2024,Sunday
TXN00853,2024-08-20,SSD Drive,4,West,Online,CUST0070,129,516,10,51.6,464.4,8,August,3,2024,Tuesday
TXN00854,2024-01-12,USB Cable,5,West,Online,CUST0063,12,60,15,9.0,51.0,1,January,1,2024,Friday
TXN00855,2024-12-11,RAM,2,East,Phone,CUST0164,85,170,5,8.5,161.5,12,December,4,2024,Wednesday
TXN00856,2024-02-15,Monitor,2,North,Retail Store,CUST0130,299,598,10,59.800000000000004,538.2,2,February,1,2024,Thursday
TXN00857,2024-02-03,Mouse,3,West,Phone,CUST0150,25,75,10,7.5,67.5,2,February,1,2024,Saturday
TXN00858,2024-03-18,USB Cable,4,North,Online,CUST0016,12,48,10,4.800000000000001,43.2,3,March,1,2024,Monday
TXN00859,2024-08-05,Webcam,1,East,Online,CUST0146,89,89,0,0.0,89.0,8,August,3,2024,Monday
TXN00860,2024-10-27,Laptop,4,West,Phone,CUST0197,899,3596,0,0.0,3596.0,10,October,4,2024,Sunday
TXN00861,2024-03-13,RAM,4,East,Retail Store,CUST0182,85,340,0,0.0,340.0,3,March,1,2024,Wednesday
TXN00862,2024-10-08,RAM,1,East,Retail Store,CUST0100,85,85,5,4.25,80.75,10,October,4,2024,Tuesday
TXN00863,2024-09-05,Mouse,3,North,Retail Store,CUST0030,25,75,0,0.0,75.0,9,September,3,2024,Thursday
TXN00864,2024-02-16,Keyboard,4,West,Retail Store,CUST0045,75,300,10,30.0,270.0,2,February,1,2024,Friday
TXN00865,2024-04-30,Headphones,2,East,Phone,CUST0019,149,298,0,0.0,298.0,4,April,2,2024,Tuesday
TXN00866,2024-08-01,Headphones,1,West,Phone,CUST0034,149,149,5,7.45,141.55,8,August,3,2024,Thursday
TXN00867,2024-08-26,Laptop,5,North,Online,CUST0141,899,4495,0,0.0,4495.0,8,August,3,2024,Monday
TXN00868,2024-02-25,SSD Drive,3,East,Retail Store,CUST0171,129,387,10,38.7,348.3,2,February,1,2024,Sunday
TXN00869,2024-12-15,SSD Drive,1,North,Retail Store,CUST0062,129,129,5,6.45,122.55,12,December,4,2024,Sunday
TXN00870,2024-04-16,Monitor,5,West,Retail Store,CUST0118,299,1495,0,0.0,1495.0,4,April,2,2024,Tuesday
TXN00871,2024-11-14,USB Cable,5,West,Phone,CUST0100,12,60,0,0.0,60.0,11,November,4,2024,Thursday
TXN00872,2024-02-17,Graphics Card,4,North,Retail Store,CUST0022,449,1796,10,179.60000000000002,1616.4,2,February,1,2024,Saturday
TXN00873,2024-03-01,Keyboard,4,South,Phone,CUST0180,75,300,0,0.0,300.0,3,March,1,2024,Friday
TXN00874,2024-12-02,Webcam,4,East,Retail Store,CUST0180,89,356,0,0.0,356.0,12,December,4,2024,Monday
TXN00875,2024-01-26,Graphics Card,1,West,Retail Store,CUST0111,449,449,20,89.80000000000001,359.2,1,January,1,2024,Friday
TXN00876,2024-10-18,Graphics Card,1,West,Online,CUST0164,449,449,10,44.900000000000006,404.1,10,October,4,2024,Friday
TXN00877,2024-09-13,RAM,3,East,Retail Store,CUST0073,85,255,20,51.0,204.0,9,September,3,2024,Friday
TXN00878,2024-01-08,Laptop,4,North,Retail Store,CUST0147,899,3596,0,0.0,3596.0,1,January,1,2024,Monday
TXN00879,2024-04-22,Headphones,5,North,Online,CUST0038,149,745,0,0.0,745.0,4,April,2,2024,Monday
TXN00880,2024-12-20,Monitor,2,North,Phone,CUST0070,299,598,15,89.7,508.3,12,December,4,2024,Friday
TXN00881,2024-09-09,SSD Drive,3,South,Phone,CUST0116,129,387,5,19.35,367.65,9,September,3,2024,Monday
TXN00882,2024-06-28,Laptop,1,South,Retail Store,CUST0079,899,899,10,89.9,809.1,6,June,2,2024,Friday
TXN00883,2024-07-25,RAM,3,West,Phone,CUST0185,85,255,0,0.0,255.0,7,July,3,2024,Thursday
TXN00884,2024-10-29,Webcam,3,North,Retail Store,CUST0148,89,267,0,0.0,267.0,10,October,4,2024,Tuesday
TXN00885,2024-05-06,Monitor,3,East,Online,CUST0009,299,897,0,0.0,897.0,5,May,2,2024,Monday
TXN00886,2024-02-25,RAM,3,West,Online,CUST0032,85,255,0,0.0,255.0,2,February,1,2024,Sunday
TXN00887,2024-08-01,Headphones,2,East,Retail Store,CUST0132,149,298,0,0.0,298.0,8,August,3,2024,Thursday
TXN00888,2024-01-14,Headphones,4,West,Online,CUST0050,149,596,0,0.0,596.0,1,January,1,2024,Sunday
TXN00889,2024-01-28,Headphones,5,South,Online,CUST0082,149,745,20,149.0,596.0,1,January,1,2024,Sunday
TXN00890,2024-03-18,Laptop,3,West,Retail Store,CUST0005,899,2697,0,0.0,2697.0,3,March,1,2024,Monday
TXN00891,2024-08-03,Laptop,3,South,Retail Store,CUST0148,899,2697,5,134.85,2562.15,8,August,3,2024,Saturday
TXN00892,2024-12-30,SSD Drive,3,West,Online,CUST0087,129,387,10,38.7,348.3,12,December,4,2024,Monday
TXN00893,2024-06-02,SSD Drive,4,North,Phone,CUST0126,129,516,5,25.8,490.2,6,June,2,2024,Sunday
TXN00894,2024-01-14,Webcam,1,East,Phone,CUST0075,89,89,0,0.0,89.0,1,January,1,2024,Sunday
TXN00895,2024-07-05,Monitor,1,North,Retail Store,CUST0165,299,299,10,29.900000000000002,269.1,7,July,3,2024,Friday
TXN00896,2024-11-07,Mouse,2,West,Retail Store,CUST0022,25,50,5,2.5,47.5,11,November,4,2024,Thursday
TXN00897,2024-01-07,Mouse,1,West,Phone,CUST0186,25,25,10,2.5,22.5,1,January,1,2024,Sunday
TXN00898,2024-01-03,RAM,3,West,Online,CUST0068,85,255,10,25.5,229.5,1,January,1,2024,Wednesday
TXN00899,2024-04-20,Headphones,3,South,Phone,CUST0044,149,447,20,89.4,357.6,4,April,2,2024,Saturday
TXN00900,2024-08-25,Monitor,3,East,Phone,CUST0034,299,897,5,44.85,852.15,8,August,3,2024,Sunday
