DaysSinceLastInspection,PreviousViolationCount,ComplaintsLast6Months,CriticalViolationsBefore,PermitAge,SeatingCapacity,EmployeeCount,FoodHandlerCertified,KitchenInspectionScore,DaysSinceRenovation,RoachCockroachComplaints,TemperatureViolations,HighRiskFoodServed,InspectorChangedRecently,OwnershipChangedRecently,InspectionResult
662.2555574595945,2,5,3,20.922662231449106,78.557655809667,11.863420391776584,60.53069942280241,40.24529678980815,2244.9567872815146,2,6,Yes,No,No,FAIL
118.53674151994261,1,0,1,8.656866230893156,31.687227522426724,10.03909219401208,93.80412911020302,78.68754364909123,491.2243317504778,0,1,Yes,No,No,PASS
312.68925859013234,12,5,3,12.275080124592508,100.19165677570359,12.853494144108641,60.47694992227535,41.743669285736175,2034.5136254001538,5,3,Yes,No,Yes,FAIL
440.71212770708735,9,3,1,8.597909064078088,51.47007585855573,31.594871773467794,56.324599867061906,39.80874000279506,1208.4089604215687,2,5,No,No,Yes,FAIL
174.6527976292327,0,0,0,0.5,54.71104501530038,9.746604917511336,93.0208897007396,89.87998196601022,245.0166932545467,0,1,No,No,No,PASS
323.4498227173625,2,2,0,4.409433600955861,51.60559432816514,16.28599704919673,82.11681843696424,65.43845584292282,858.9444214410419,3,0,No,Yes,No,CONDITIONAL PASS
278.39238697798845,4,4,4,9.6328944137808,69.29920739292326,16.75948837484167,65.99326436781287,59.384485978678924,571.6691852794788,1,6,Yes,No,No,CONDITIONAL PASS
202.33671186121796,6,1,1,1.7557975842586426,68.81144123891866,20.603449653070886,74.51646032897852,59.85564370075949,1155.8569318205296,1,3,Yes,No,No,CONDITIONAL PASS
472.10286893314037,4,4,1,17.648865710137763,129.41357331762566,28.25118241535899,51.4326682261879,41.32302552719502,1565.0682426577139,5,6,Yes,No,No,FAIL
178.74590436215112,2,0,0,4.055509836356592,93.11200625306094,7.094481430251322,100.0,85.6014184737771,147.08297708041894,0,0,Yes,No,No,PASS
426.6983230972256,2,2,1,1.2409734989851264,81.92948718774196,12.722896276066955,81.98664140591599,67.94735637349586,1534.6029657486552,1,4,No,No,Yes,CONDITIONAL PASS
228.81057816003832,2,4,0,2.4043075857571314,111.70645509640076,13.424126393118183,85.23466900259197,80.90085382690438,944.5897375448606,0,0,Yes,No,No,PASS
197.81908039399116,0,0,0,4.442465778637652,46.883296530326426,8.447349603368961,82.08468454717848,81.06963336919877,336.44195721753783,1,0,Yes,No,No,PASS
229.76433487100934,0,2,0,7.783340695889314,41.91312856504628,14.573357771941147,96.10756607907011,89.86088157014763,144.34747414848496,0,1,Yes,No,No,PASS
199.44503816368768,2,1,0,4.4313169573077245,72.50885930549127,14.484062535679607,98.70421730225536,78.10551515364676,488.6795901272113,0,0,No,No,No,PASS
538.8599180534435,10,6,4,15.023487874966484,79.29437353663873,23.446064041140232,37.02566858116742,50.47750589298914,1543.1010013397624,2,4,Yes,Yes,No,FAIL
408.18029526782425,1,2,3,9.096927455034301,10.0,21.555088823684006,46.638761154524985,85.0,1601.023936207499,1,1,No,No,No,CONDITIONAL PASS
295.26870587767024,4,3,0,6.712386081212409,71.88997615810058,25.10216682052087,72.86207053516874,74.34896598182435,363.52575423473434,0,2,Yes,No,Yes,CONDITIONAL PASS
261.16304769264724,5,1,1,12.38911232427603,10.0,22.532265406535476,59.977625882895744,85.0,774.2923245479112,1,0,Yes,No,No,CONDITIONAL PASS
163.49689817090137,0,1,0,5.21250322880807,27.904389909599843,7.039782196114331,74.78712322625373,84.8089043022376,550.89513995414,0,0,No,No,Yes,PASS
243.30028732391935,3,2,0,6.638659013916504,53.932600245899714,16.261907174994246,45.712172593762745,74.8535023145489,1304.0862657714147,4,1,Yes,No,Yes,CONDITIONAL PASS
113.60844547549978,0,0,0,7.131539299048893,77.02075511257121,12.988745677690346,91.84414942486579,85.94901758532626,633.6729265896599,0,0,Yes,Yes,No,PASS
254.2689787184077,0,0,0,8.364678340337893,102.96336559674961,11.48665695717036,70.60984876468807,97.20257577875455,311.3180653562903,0,0,No,No,No,PASS
176.98571343305179,1,0,0,6.154542008047059,72.63799309612759,16.054315577991744,100.0,77.26520801464464,540.7761855648515,0,0,No,No,No,PASS
185.8197578995631,1,2,0,3.9424378638837476,74.7277638810559,15.333530304293047,85.7197532138011,90.10402376810184,391.21497340897565,0,0,Yes,No,No,PASS
95.2617779198825,1,0,2,1.699403675559057,95.482805649409,13.788613847361209,81.8373914782588,94.62914488592364,319.1977138730404,0,0,No,No,No,PASS
106.67233146648327,0,0,0,3.9256458646115404,103.56155837042812,15.4331409597308,88.269784823371,85.50183496519924,405.31439268086126,0,0,Yes,No,No,PASS
106.74938100173867,0,1,0,4.845631218822946,99.34278834356891,10.148872040668227,90.87628754814295,86.12437538332019,765.1994423482092,0,1,No,Yes,No,PASS
258.9549172184824,4,2,0,6.717963267697225,112.85601112698002,17.7473821792331,54.84034989633416,85.0,828.5405879197167,0,3,Yes,Yes,No,CONDITIONAL PASS
342.0008447717298,5,2,0,10.69794251314553,93.85166314903245,28.15810941206698,65.215247736824,82.26800010637032,780.7622490646094,0,5,No,No,No,CONDITIONAL PASS
324.5035964356997,7,5,3,11.76080840129916,145.98278787740963,19.27194085690366,39.046864307496726,56.46566836303039,1740.510072451902,1,3,Yes,No,No,FAIL
171.4572308987224,1,1,0,3.286240757572213,72.93753608087333,8.640662945580859,93.38015758672816,87.06657132191748,498.9249279148572,1,0,No,No,No,PASS
228.37962777112173,1,3,0,9.836981988461751,82.71594644443773,22.468685586763595,86.39394917195047,70.97167243160813,1023.2501423342948,1,5,Yes,No,No,CONDITIONAL PASS
156.92666734621048,0,0,0,2.555623729614558,22.216328937164718,10.451700939071555,84.76995706256778,85.05069826804957,407.299986365232,0,0,No,No,No,PASS
207.24398758483142,2,1,1,5.0549764475680155,30.656548406279,11.629746163811912,66.57222570260059,77.09963126339038,1076.4519740835847,2,2,Yes,No,Yes,CONDITIONAL PASS
296.3390822775116,1,3,3,11.524704794743526,84.66994201287089,10.85588153351753,71.85499908428986,61.36114585489993,930.6153471938553,2,1,Yes,No,Yes,CONDITIONAL PASS
159.9299258495431,0,0,0,0.5,27.61207958196708,15.935082848204459,96.09779538763067,98.40672438760565,726.8282017770982,1,0,No,No,No,PASS
166.41001647579083,4,4,2,6.487317405499408,55.89693951591596,23.999310888913016,47.01414512625504,50.14168515137186,587.2462388605236,0,1,Yes,Yes,Yes,CONDITIONAL PASS
312.57407957705135,5,4,1,8.423149116945078,131.21961067918534,18.538395947601682,84.1159409328836,81.95724049526952,704.3101786516311,1,2,No,No,No,CONDITIONAL PASS
232.89838541696702,1,0,0,4.040789004214442,42.71675466413872,2.0,90.50397043627862,81.02949019267294,573.7350542678354,1,0,Yes,Yes,No,PASS
197.58434839792088,0,1,0,2.780016709481937,47.07905703387552,12.223038622171448,73.28478732650616,99.21005465600874,535.570794968206,0,1,Yes,No,No,PASS
135.766614974655,1,4,3,1.0,143.1277008700634,4.055204126699859,80.46481692973484,61.07938461892706,930.7935308921317,0,1,No,No,Yes,CONDITIONAL PASS
333.8364864069025,5,5,0,8.857296493035713,45.98953539107032,21.19906142997448,75.1992993072902,61.63300731333066,737.2841208953116,0,3,Yes,Yes,No,CONDITIONAL PASS
149.32705941412888,0,1,0,7.76386297976457,104.44443934532843,11.082950063539787,100.0,82.78949734721529,30.0,0,0,Yes,No,No,PASS
222.77990581034328,0,0,0,2.6347224931535758,46.232580869358806,11.244238566882848,90.42306621375442,84.78930074780384,578.7184081262922,0,0,Yes,Yes,No,PASS
158.90919095752147,1,0,0,3.7456999361173873,69.10015613488648,16.840513318882714,89.12011589500491,88.85404159664608,145.95363219449072,0,0,No,No,No,PASS
251.19781554031246,7,5,7,14.26564959062846,69.23292577728223,34.73050422173882,36.810821804033836,47.41749675547161,677.2015442598617,4,7,No,No,No,FAIL
198.85483995571644,1,1,1,9.410018434780891,55.20129532743297,11.407456391425438,82.60468548471898,82.36609294366299,30.0,0,2,No,No,No,PASS
146.02213622383368,2,1,0,5.385561759865099,10.0,14.94559089386328,100.0,90.37454238078706,561.269682214986,0,0,No,No,No,PASS
253.39496231752824,2,2,2,10.650946117615751,150.47944223371985,17.98791473798782,63.47959416353324,55.307778850738856,881.3154528283053,0,2,Yes,Yes,No,CONDITIONAL PASS
312.0022871809922,1,8,0,6.434902460141035,110.25278712363583,18.55380152259515,87.98430574916621,81.14781016781538,760.4102509546993,0,2,No,No,No,CONDITIONAL PASS
411.839807565294,9,9,4,10.566090726289548,76.45488640096839,14.39102230616734,26.95965646196415,65.0,1499.7285613318636,2,5,Yes,No,No,FAIL
153.20910287597874,0,0,0,7.002536902929727,13.85394194808152,18.04466069851285,97.28278544773579,88.84019024195662,422.31994338030273,0,0,No,No,No,PASS
286.9145606285741,4,2,1,6.91395502408806,84.48613167347376,32.02822469131334,60.99018728238689,73.56527635439288,1296.597600960821,0,1,No,No,Yes,CONDITIONAL PASS
301.3812370702261,3,1,2,4.444921526736254,96.7066009748117,25.932328486326284,70.96644079551959,59.394476600620685,1196.8203191009131,1,0,No,Yes,No,CONDITIONAL PASS
427.16312767761696,8,12,1,16.649658124873326,104.46494087256383,24.968475282458883,56.54257576941974,53.83093649198477,1279.369022177667,4,4,Yes,Yes,No,FAIL
165.39949353785303,8,6,3,16.46141089838699,88.0848990912285,21.13225369801672,56.71211340130381,42.82561283536646,1328.4195761244066,4,3,Yes,Yes,Yes,FAIL
133.57264805378563,0,0,0,1.4654851684003427,114.64263076551626,21.53648918213277,94.32576814832325,87.24338728857217,513.5026922579227,0,1,Yes,Yes,No,PASS
217.54004086590038,1,0,1,5.256787229433143,12.748893407594686,15.747908716538277,84.94496524483448,89.70881751938278,249.19150166649052,0,0,No,No,No,PASS
146.38913758818182,1,0,0,1.9463261774258749,37.5157545025597,14.607512627849262,87.40016592737959,95.14394797155866,178.4294360886978,0,0,No,No,No,PASS
117.76523074041262,1,0,0,2.7412395952817525,47.79980482352164,9.07047019659412,67.4883682561609,88.22648622900849,398.20673484725205,0,2,Yes,No,No,PASS
453.7606222472972,5,4,6,14.22822053919621,70.0473690559096,27.173595914056534,43.53493593779895,43.14441596533953,2181.6909977971845,1,5,Yes,No,Yes,FAIL
419.1210477877222,8,5,3,12.070854839311096,63.06900898787262,21.836746954260633,33.031176169442695,43.25074337710344,1952.8052093687018,3,3,Yes,Yes,No,FAIL
327.3937835650987,4,7,4,4.5961980355163465,103.20517202941613,12.641171608867191,39.82903538067972,46.3817726481206,1710.6776405866767,3,3,Yes,No,No,FAIL
121.34668531208695,1,1,0,1.289071978857193,69.14571910352045,13.674190975123109,75.07974502297697,89.4640475125188,280.6793290183291,0,0,Yes,No,No,PASS
221.35096927842108,3,3,0,4.209065286563005,138.58853383831197,15.363926233998203,75.35385253331498,62.103986521578,1168.2871584139452,1,3,No,No,Yes,CONDITIONAL PASS
214.59341778334598,2,0,0,7.924666090649918,49.7680009031073,2.0,86.85706731726417,90.10338030166432,566.7274793607384,0,1,No,Yes,No,PASS
208.42997525470724,0,0,1,4.2990006566677605,59.75538908108372,17.687695065753175,85.89011969894922,88.58562343837083,30.0,0,0,Yes,No,No,PASS
265.9149165475537,4,4,0,3.4116200239592636,70.33630932224851,12.97123651048163,64.17540669449548,60.55543433794669,1052.5095132400504,0,4,No,No,Yes,CONDITIONAL PASS
119.23013277993456,0,1,0,2.702106693015774,71.5224972706014,12.673537340514022,92.69437902387781,85.78091558027472,738.4659441354436,0,0,No,No,No,PASS
152.8337927536627,2,3,0,4.39175370534217,115.27277498988764,2.0,74.47052160781543,63.99061173439337,1069.8629097447601,0,1,No,No,No,CONDITIONAL PASS
214.6243276308324,1,1,1,5.656814566298166,44.40989459195525,9.995424032279365,89.074624802143,89.26220302696808,413.1875186855974,0,0,No,No,No,PASS
191.8850856460713,0,0,0,4.192457853517885,37.29179112173624,8.857571468446222,94.09337749036001,93.42347680546966,195.57275122527545,0,0,Yes,Yes,No,PASS
566.0556635583546,3,2,7,15.228169044784236,60.60102337782689,16.691341410745974,33.680427358594685,59.62200084046458,1679.6157943341505,2,4,Yes,No,No,FAIL
294.0637656129891,1,0,2,8.393670704461451,58.20644579390928,23.58950642898954,54.504386724468716,70.99567045759296,538.1352950477947,1,1,Yes,No,Yes,CONDITIONAL PASS
557.9111403168567,4,6,5,15.056191163780147,97.20655446978745,21.619574493024977,46.61422447328639,40.80152284927012,1947.2897278324363,1,5,No,No,No,FAIL
330.95589723225754,1,3,2,5.177677314150358,143.43247023783226,18.059435139507258,66.32427630510102,67.41853797436572,891.109698874927,1,0,Yes,No,Yes,CONDITIONAL PASS
374.3958325714029,8,4,5,15.747264093688202,120.13796718512798,7.899268267743837,33.268138815173714,54.65939554859702,1633.8976107289182,3,4,Yes,No,No,FAIL
105.73107007038905,0,1,0,3.0855008180162438,44.6080031719886,7.199356306758587,77.02684284836893,88.56283049442528,533.1897675668131,0,1,Yes,No,No,PASS
187.28734052765714,1,2,0,2.5840621689117125,101.26711157718489,20.69502825705042,76.47312960886256,77.25222468784075,1027.641417474028,0,2,Yes,No,No,CONDITIONAL PASS
245.33703581804195,0,1,0,6.070165190930949,48.595757312821156,6.963750707720193,84.2394280032904,84.05382181153207,415.4027991967517,0,0,Yes,No,No,PASS
110.94038535466183,1,0,0,7.0592758516732275,36.09249666409876,2.0,63.43079209680778,80.97690163781469,753.2479720598812,0,0,Yes,No,No,PASS
97.19391250710652,0,0,1,4.070032288397223,106.95773013878318,12.689582604590301,85.18982370311484,86.42022278281996,529.3337493166662,2,1,Yes,No,No,PASS
422.4625988556797,4,6,7,19.342514354942317,39.10746811244019,12.775612986112709,54.61741684331478,51.014773275666386,1396.2493973571834,4,4,Yes,Yes,No,FAIL
220.77586493608055,0,0,0,2.4701946964705748,65.96990698386723,16.47338571219066,94.60985191969975,97.84554193315384,668.0812840228436,0,1,No,No,No,PASS
62.41979256721346,1,1,0,2.764114155358208,66.03874216277738,8.695696188865728,83.79633268634485,100.0,492.30360927562265,0,1,No,No,No,PASS
409.0321232288171,3,4,2,3.870269772476848,74.56304560593968,23.577572749335708,82.3796052712153,66.89455605334182,716.04335568378,2,2,Yes,No,Yes,CONDITIONAL PASS
352.477751486332,4,1,1,11.363554706803974,127.87892907088201,17.59227087516489,73.97173774236072,73.85540996308549,253.49792493008897,1,0,Yes,No,Yes,CONDITIONAL PASS
145.4509055613192,3,0,0,4.799081689793692,113.66524756609562,19.02082970050198,79.87497396225403,84.54634866455237,158.03756058841762,0,0,No,No,No,PASS
308.9645839058322,7,6,2,3.377051177232601,75.24077481381917,17.35709037396312,35.901967490055654,53.0412697345391,1826.8504558245647,3,1,No,Yes,Yes,FAIL
450.7027517929363,11,6,5,11.440814597385211,121.64025656423732,19.982118799108264,55.09640586298924,49.73233074892365,1057.6091285139805,2,5,Yes,No,Yes,FAIL
157.51075154702414,0,0,1,3.419238765659576,102.29936674535509,7.578554985058409,89.96323248964649,78.98398264539043,30.0,0,0,No,No,No,PASS
573.2533090609277,8,3,3,11.911423842048103,22.216714421691663,5.663533801736964,67.62203623158233,65.0,1229.234255939412,4,5,No,No,Yes,FAIL
102.29527367618303,3,1,0,5.301382644331068,60.99206620016692,5.980309346011151,92.53140022390212,87.49620002183143,202.25253631603636,0,0,Yes,Yes,No,PASS
546.3189123018033,8,7,2,13.033835344593548,62.27153212158586,15.40120603941582,53.043283877747754,29.446830002070172,1464.9422359458324,2,4,No,Yes,Yes,FAIL
372.3901530557154,10,9,4,9.071949605477439,151.31982101779255,22.334241768261464,22.72416488716716,38.26571368126913,1746.2076093701835,2,3,Yes,Yes,Yes,FAIL
354.55720081124264,2,2,0,10.497633434371837,10.0,13.938853870825687,91.16770402954972,85.0,852.7458036629745,1,2,Yes,No,No,CONDITIONAL PASS
341.58372578066803,3,7,5,15.617410083419436,138.6391621205948,19.851811677581573,22.891320055077617,32.90515514510352,1323.086441615337,3,6,Yes,No,No,FAIL
244.00480739278703,9,10,4,6.57090058014162,132.64998537007187,31.557027573043925,62.00699879543154,34.148336788961075,1884.532974282707,5,5,No,No,Yes,FAIL
223.52606835982365,2,4,0,7.034673768314257,71.95995422942099,16.504612528746353,69.94386012387452,70.09233832340651,973.2197131479411,3,0,Yes,No,No,CONDITIONAL PASS
121.51909978636071,3,0,0,3.165552822902782,62.03325702809224,16.343315211778574,100.0,100.0,601.9910993414162,0,0,Yes,No,No,PASS
255.1601798848049,4,3,2,8.390068471054892,20.073267395716186,5.832321875814035,73.47399352416264,79.0103686225024,686.358896486612,0,1,No,No,No,CONDITIONAL PASS
336.1657203027117,2,2,0,2.0356451446142945,75.55008548248607,22.479736449275336,63.67341168593576,75.8678115245005,490.9969177784027,2,0,Yes,Yes,No,CONDITIONAL PASS
205.72925808483842,6,4,0,6.6365258524278685,87.57961914984023,18.5124435621085,73.16026488980205,68.31390443855979,951.4635151689962,1,0,No,No,No,CONDITIONAL PASS
411.5563213644469,10,7,3,7.245555690109738,123.94175042693479,22.409189072375614,52.408558557501394,42.36867293322292,1994.9754210258725,3,3,Yes,Yes,Yes,FAIL
355.61009165640667,1,2,3,8.462846101833719,66.94459219809004,23.989963972888514,65.80636937920804,64.50155019049767,546.2480343791074,2,2,No,No,Yes,CONDITIONAL PASS
291.6613405789375,2,0,2,11.661499426887037,57.45516447512694,13.474886092289157,73.57129576189958,64.68945891156643,952.5195140380167,0,6,No,No,No,CONDITIONAL PASS
139.19851670529056,2,0,0,9.259182757654301,60.415666487979216,9.328798640185369,94.16615045148112,87.90619745433081,658.4107264454245,0,0,No,No,No,PASS
442.77539212588357,7,4,1,13.052063723138481,196.71585782974543,15.038260278386362,37.53364405473598,55.95436282679029,1158.023375298989,1,4,No,No,Yes,FAIL
130.14299301533774,1,1,0,3.172554565965986,61.68393208976954,10.029221144076013,91.88936993172699,98.2848211127599,386.90249239567703,0,0,No,No,No,PASS
368.54744918401605,1,4,1,2.188399135607802,101.61564666454726,21.991555210900522,89.68903255307092,64.42933762278321,1183.3010564390129,0,2,No,No,No,CONDITIONAL PASS
347.45282906418976,10,4,2,4.699109587173372,96.4930780394386,12.115163331777577,51.46778130053177,28.433260352461815,561.8332261728274,4,1,Yes,No,No,FAIL
131.86336384670287,1,0,0,7.823241377098833,107.5471634871887,16.335965309594698,81.72403142088372,85.13867395650159,247.59169452247008,0,0,No,Yes,No,PASS
152.43834602758534,2,1,0,3.1683570485920685,92.7944562531565,17.604242218239044,90.4556060009002,81.7703868110562,796.3048534165339,0,2,Yes,No,No,PASS
261.1870074004456,10,4,4,6.116880271297315,62.96117993820117,10.829543456044458,52.44934967954171,38.087102565909284,1493.8269121260096,3,4,Yes,No,Yes,FAIL
228.2734283268688,3,3,0,13.824965240609394,63.87922853856469,13.065527622200191,75.7952709620038,69.93962162713093,1120.055538741365,0,3,Yes,No,No,CONDITIONAL PASS
216.70057733045206,1,0,0,2.6442941555933395,41.97465059697693,13.327313297478636,96.68657055382997,87.65047484011741,892.1992451685162,0,0,Yes,Yes,No,PASS
200.78689256981855,1,0,0,4.172114328209632,43.368499114310325,10.464498971560866,87.71183171396449,87.84550588940854,337.28717740588706,0,0,No,No,No,PASS
182.81883562588453,1,1,0,2.7880233091077673,53.7640322183815,12.649159581440161,69.29462037045384,76.5577930463131,314.7346370263479,0,0,No,No,No,PASS
326.69720291587356,4,4,4,17.069215913022877,108.02943368522864,16.39770522319061,50.63705991345642,30.542000977536574,1386.838455359101,0,0,No,No,No,FAIL
210.82715705473254,2,1,0,1.078147428767184,54.93800238863515,16.282942209431752,79.61399069024759,100.0,387.7541249596046,0,1,No,No,No,PASS
564.2591621445373,5,7,1,2.0,155.3069733845109,28.707943625952808,52.71954486100035,39.64460229064497,1494.6016753252616,3,2,Yes,No,No,FAIL
275.3543574760263,1,2,1,4.787783963259474,113.00997895611084,14.418088553420976,65.50175427462543,56.460364336848045,1366.7861172200428,1,0,Yes,No,No,CONDITIONAL PASS
151.83153684390288,3,1,0,1.9057264202625759,63.16694258745902,8.0505784541654,88.03179965213747,82.42874622616945,451.8267310168678,0,0,Yes,No,Yes,PASS
271.7133947462109,2,3,2,8.16575586709781,65.84721360118861,17.716502932930613,77.13303926730478,60.794092507050316,825.4032949304177,2,0,Yes,No,No,CONDITIONAL PASS
432.1550082785154,5,2,6,12.195634709162846,121.11070646814039,12.311144724594069,47.22078206378098,50.56587999702725,1249.3835542357529,5,2,Yes,Yes,No,FAIL
252.78331501784388,3,3,3,5.482280993707866,85.32678229303797,17.231846623039303,69.9791509854366,68.14146616034512,1132.1236251446167,0,0,No,No,Yes,CONDITIONAL PASS
120.85643721986737,2,0,0,4.588470651370031,84.13158491545748,15.990299366761711,78.0908309830874,79.23013566819046,397.81686378531015,0,1,No,No,No,PASS
241.94791563306882,0,0,0,2.9031351998792667,28.367676077357977,15.349040490046692,89.9370652453922,94.09556615441933,448.5912704262703,0,0,Yes,No,No,PASS
253.8708299403252,2,3,1,8.364066855860909,56.721781817137455,13.446465928705468,62.28472372679146,69.7011398586146,553.8101427330394,0,1,No,No,No,CONDITIONAL PASS
571.2126142376654,6,5,5,10.342115283121473,147.06467455169945,26.10288387544422,52.67051897043722,29.209691094439144,1175.3872314801617,2,3,Yes,Yes,Yes,FAIL
167.00765655246119,5,2,1,10.632326565804389,42.427113358618136,13.476032877471019,61.5701521313691,58.71826354373768,1309.147552080113,0,0,Yes,No,No,CONDITIONAL PASS
444.0462744801703,7,3,1,12.318472937592567,58.19838015096943,23.560481487462077,31.473974504240118,43.14518754268457,2508.3133491578023,5,7,Yes,Yes,Yes,FAIL
260.7252027692987,1,1,0,2.625988538337915,63.22404276774192,14.684878484718705,83.90163882991223,77.63701105275386,686.8816090069656,0,0,No,No,No,PASS
193.92299624145818,2,1,0,2.9343286083089373,40.851217396875825,16.813401174431498,90.24164432840155,80.21062436072202,414.01769504171335,0,0,No,Yes,No,PASS
488.4083978776116,5,3,4,13.513692600976183,211.0868253921456,30.190442842247677,49.3945932330325,63.65399201692716,1852.4139014555144,2,2,Yes,No,No,FAIL
30.0,1,0,0,0.5,88.37089602890389,16.003827133697953,82.18143022798178,99.59239412430256,470.566728630524,0,0,No,No,No,PASS
195.0295710207526,2,0,0,5.3674027386582255,53.211739945807864,2.0,96.43822251421325,88.59559551790957,621.1429151686586,0,2,Yes,No,No,PASS
89.08853626808687,2,0,1,1.988188568954047,79.15587014093023,6.255742950353559,95.85226300239297,93.28508182252577,400.4292564253084,0,0,Yes,No,No,PASS
159.8529180425923,2,0,0,5.575371941069653,131.46633848614294,16.998574016327204,70.0732260478181,86.28465386240457,431.8354231845162,0,1,No,Yes,No,PASS
263.8657016900112,7,5,2,14.429785552706203,95.71154961423657,10.175037279406473,62.449219636125335,45.101045510559295,1152.6346121618988,2,7,Yes,No,No,FAIL
540.9279538888993,7,4,4,8.053471191201167,95.18748989486801,13.690192391215806,47.61034157436527,37.65254122546085,2258.771617987716,4,3,No,Yes,No,FAIL
185.195387248374,2,0,0,7.8631429243868585,65.17814508245449,4.364794695897715,90.05565950547155,88.3875464831045,523.8192956103102,0,0,No,No,Yes,PASS
322.59357769145413,2,4,2,11.234939511758675,43.34540859681362,4.41488174149422,55.269398941252575,55.47224962922536,1043.3998162340813,1,1,No,No,No,CONDITIONAL PASS
281.2284981043539,1,0,0,7.614661649105077,73.79824895780943,7.990453977750213,68.01722304346175,89.95343678678913,348.3422673369763,0,0,Yes,No,No,PASS
435.9036264731735,6,5,6,14.932393959243889,81.31507321416143,25.08253256857503,52.64033895801789,45.26110352955186,1453.2854640535509,1,2,No,No,No,FAIL
198.00099255342076,1,3,3,5.7401672812939015,60.9767386469221,12.462059754615401,67.81387556223953,71.57683236579469,548.6086213365174,0,1,Yes,Yes,No,CONDITIONAL PASS
105.78295734731509,2,0,0,4.316308012545138,99.38534782114581,6.767313267571992,100.0,84.67650380412628,342.6015628418002,0,0,No,No,No,PASS
180.314621983091,0,0,0,5.2755691129240185,42.157107367232484,13.565558842869457,87.00382060448908,92.37315322450185,817.5491971750289,0,0,No,Yes,Yes,PASS
252.9244663499872,1,1,1,1.0,134.83463025054155,2.114579689725325,59.78040236177184,67.13711176858915,1033.4913879358148,2,0,No,Yes,No,CONDITIONAL PASS
442.01098237936634,6,5,5,12.125149376962078,78.48337094785887,3.0,50.311152056720545,40.996138900198105,1063.9637215673297,3,3,Yes,Yes,No,FAIL
171.33837528456345,4,0,0,4.310181814298733,71.08832150930333,10.536846898348973,94.60763324496051,86.48973396577186,188.65811032735508,1,0,No,No,No,PASS
192.8387946440533,0,1,0,1.353740697510469,45.38360259043699,12.045703379113164,97.82239990281349,88.32538593648833,316.6229439894972,0,0,Yes,No,No,PASS
208.39425747441268,0,1,0,2.5064415871419294,41.18640427943091,11.974477122173681,89.79533766355293,81.77667386612308,341.83707745848255,0,0,No,No,No,PASS
282.9888092120911,1,4,1,10.745967261668914,28.306089844886003,9.387886164621758,79.52045126806094,70.57896319782067,661.9615591106526,0,0,No,No,No,CONDITIONAL PASS
344.67675233353805,6,4,6,13.63271079403646,81.79840867946848,27.606748794721888,22.35882604234889,41.49375989448275,1802.9454124835527,4,3,No,Yes,Yes,FAIL
73.27678506574328,0,0,0,1.4102225374688588,115.0214702881585,10.69912325102203,95.24053238687638,88.25983572914778,681.4599413069177,0,0,No,No,No,PASS
191.07803151193826,0,1,0,4.4727780415098515,102.87469684630851,14.077753707371155,69.48435136977218,84.58570381485399,371.81481522023745,0,1,No,No,No,PASS
116.7433039362574,4,3,1,6.206578647709269,52.51058023370702,21.82924222009514,61.25458889508873,71.00145849960867,592.1581267225924,0,1,No,Yes,Yes,CONDITIONAL PASS
324.2144646874468,3,2,0,6.653551310825106,112.50512412798724,19.771186479731647,93.14346213342216,63.907830652993546,428.9624155063065,0,2,No,No,No,CONDITIONAL PASS
189.22350635673166,3,0,0,1.3250996085185447,69.39527602875329,9.775261847689153,83.05461470122188,82.85152677434156,570.5360751654022,0,0,Yes,Yes,No,PASS
295.59614712032027,3,3,0,8.647125434043195,126.33386144523179,15.958684303756145,95.0,79.01470098255089,1500.395387059848,1,1,Yes,No,Yes,CONDITIONAL PASS
156.88118418829438,0,0,0,3.0902015162759087,130.57134993842465,17.704316078053733,79.03350314488819,81.45468621611991,745.8579351447954,1,1,Yes,No,No,PASS
230.97612582126146,3,0,1,4.468846961034905,65.98123268806303,10.876885382042612,89.11994994109148,80.80512619263077,679.2695007823688,0,1,No,No,No,PASS
419.17676354304893,8,4,1,9.48038835069777,86.01540648253675,22.354553992282927,41.71369502682416,33.6394061122935,1522.0929994052174,1,1,Yes,No,Yes,FAIL
84.33434047233797,1,3,0,7.498208353175127,35.26128855079037,5.618320396867311,87.45826242117836,75.85512730401958,885.2927349213983,0,0,Yes,No,Yes,PASS
264.16765865616594,2,0,0,0.6398884288203899,56.54592857939828,13.23893590526041,84.93428130433108,91.74992523656115,546.6696465378077,0,1,Yes,No,No,PASS
446.005451546078,7,6,3,13.05563626005692,107.86447873992192,23.188426811932562,30.33970899252465,56.55161698227009,2321.179375783991,2,5,Yes,Yes,Yes,FAIL
244.98307459051662,0,1,0,4.996122807144698,97.75838513868726,7.519347660137436,89.47039498394744,91.14378341854055,174.777204844252,0,1,No,No,No,PASS
194.6827166747641,3,0,0,7.230013616844155,113.35435232579766,13.663175478778719,61.416205254314,70.20360878690651,764.2022650206513,1,3,Yes,No,No,CONDITIONAL PASS
151.50328133034265,0,0,0,3.904649786395878,10.0,17.11888150810408,74.54617171736933,96.44159783539551,388.79706563326573,0,0,No,Yes,No,PASS
563.1019780125256,9,7,2,11.283700122811279,105.32012972028706,10.148729737285581,62.12246752700943,33.73291041651527,1409.7526513885414,3,3,Yes,No,Yes,FAIL
