course_name,lecture_name,review_rating,review_comment,review_comment_clean,course_name_clean,lecture_name_clean,comment_length,word_count
Machine Learning with Decision Trees and Random Forests,Tree Pruning: Dealing with Overfitting,5,Great,great,Machine Learning with Decision Trees and Random Forests,Tree Pruning: Dealing with Overfitting,5,1
Machine Learning with Decision Trees and Random Forests,Tree Pruning: Dealing with Overfitting,5,Excellent,excellent,Machine Learning with Decision Trees and Random Forests,Tree Pruning: Dealing with Overfitting,9,1
Machine Learning with Decision Trees and Random Forests,Tree Pruning: Dealing with Overfitting,5,Great Learning! Looking for new concepts in upcoming lectures.,great learning! looking for new concepts in upcoming lectures.,Machine Learning with Decision Trees and Random Forests,Tree Pruning: Dealing with Overfitting,62,9
Machine Learning with Decision Trees and Random Forests,Tree Pruning: Dealing with Overfitting,5,"GOOD, A BIG THANK S FOR YOU","good, a big thank s for you",Machine Learning with Decision Trees and Random Forests,Tree Pruning: Dealing with Overfitting,27,7
Machine Learning with Decision Trees and Random Forests,Tree Pruning: Dealing with Overfitting,5,great,great,Machine Learning with Decision Trees and Random Forests,Tree Pruning: Dealing with Overfitting,5,1
Machine Learning with Decision Trees and Random Forests,Tree Pruning: Dealing with Overfitting,5,Well structured and interesting one. Points are spot on . Great visuals and explanation . I recommend this one . Thanks to the crerator,well structured and interesting one. points are spot on . great visuals and explanation . i recommend this one . thanks to the crerator,Machine Learning with Decision Trees and Random Forests,Tree Pruning: Dealing with Overfitting,135,24
Machine Learning with Decision Trees and Random Forests,Tree Pruning: Dealing with Overfitting,5,Excellent,excellent,Machine Learning with Decision Trees and Random Forests,Tree Pruning: Dealing with Overfitting,9,1
Machine Learning with Decision Trees and Random Forests,Training the Random Forest,5,nice,nice,Machine Learning with Decision Trees and Random Forests,Training the Random Forest,4,1
Machine Learning with Decision Trees and Random Forests,Tree Pruning: Dealing with Overfitting,5,Intersting!!!,intersting!!!,Machine Learning with Decision Trees and Random Forests,Tree Pruning: Dealing with Overfitting,13,1
Machine Learning with Decision Trees and Random Forests,Tree Pruning: Dealing with Overfitting,5,good!,good!,Machine Learning with Decision Trees and Random Forests,Tree Pruning: Dealing with Overfitting,5,1
Machine Learning with Decision Trees and Random Forests,Training the Random Forest,5,Absolutely Excellent Course,absolutely excellent course,Machine Learning with Decision Trees and Random Forests,Training the Random Forest,27,3
Machine Learning with Decision Trees and Random Forests,Tree Pruning: Dealing with Overfitting,5,it's very very good.,it's very very good.,Machine Learning with Decision Trees and Random Forests,Tree Pruning: Dealing with Overfitting,20,4
Machine Learning with Decision Trees and Random Forests,Training the Random Forest,5,Good one,good one,Machine Learning with Decision Trees and Random Forests,Training the Random Forest,8,2
Machine Learning with Decision Trees and Random Forests,Tree Pruning: Dealing with Overfitting,5,super!,super!,Machine Learning with Decision Trees and Random Forests,Tree Pruning: Dealing with Overfitting,6,1
Machine Learning with Decision Trees and Random Forests,Tree Pruning: Dealing with Overfitting,5,Good,good,Machine Learning with Decision Trees and Random Forests,Tree Pruning: Dealing with Overfitting,4,1
Machine Learning with Decision Trees and Random Forests,Tree Pruning: Dealing with Overfitting,5,Great explanation,great explanation,Machine Learning with Decision Trees and Random Forests,Tree Pruning: Dealing with Overfitting,17,2
Machine Learning with Decision Trees and Random Forests,Tree Pruning: Dealing with Overfitting,5,excellent,excellent,Machine Learning with Decision Trees and Random Forests,Tree Pruning: Dealing with Overfitting,9,1
Machine Learning with Decision Trees and Random Forests,Training the Random Forest,5,A good brief session.,a good brief session.,Machine Learning with Decision Trees and Random Forests,Training the Random Forest,21,4
Machine Learning with Decision Trees and Random Forests,Tree Pruning: Dealing with Overfitting,5,"An excellent course on Decision Trees, Features, pros and cons, and their implementation","an excellent course on decision trees, features, pros and cons, and their implementation",Machine Learning with Decision Trees and Random Forests,Tree Pruning: Dealing with Overfitting,88,13
Machine Learning with Decision Trees and Random Forests,Tree Pruning: Dealing with Overfitting,5,Good,good,Machine Learning with Decision Trees and Random Forests,Tree Pruning: Dealing with Overfitting,4,1
Machine Learning with Decision Trees and Random Forests,Tree Pruning: Dealing with Overfitting,5,"good
",good,Machine Learning with Decision Trees and Random Forests,Tree Pruning: Dealing with Overfitting,4,1
Machine Learning with Decision Trees and Random Forests,Tree Pruning: Dealing with Overfitting,5,Excellent,excellent,Machine Learning with Decision Trees and Random Forests,Tree Pruning: Dealing with Overfitting,9,1
Machine Learning with Decision Trees and Random Forests,Tree Pruning: Dealing with Overfitting,5,good,good,Machine Learning with Decision Trees and Random Forests,Tree Pruning: Dealing with Overfitting,4,1
Machine Learning with Decision Trees and Random Forests,Tree Pruning: Dealing with Overfitting,5,This course is great 👍👍,this course is great 👍👍,Machine Learning with Decision Trees and Random Forests,Tree Pruning: Dealing with Overfitting,23,5
Machine Learning with Decision Trees and Random Forests,Tree Pruning: Dealing with Overfitting,5,excellent,excellent,Machine Learning with Decision Trees and Random Forests,Tree Pruning: Dealing with Overfitting,9,1
Machine Learning with Decision Trees and Random Forests,Tree Pruning: Dealing with Overfitting,5,"Very Educative, and easy to understand","very educative, and easy to understand",Machine Learning with Decision Trees and Random Forests,Tree Pruning: Dealing with Overfitting,38,6
Machine Learning with Decision Trees and Random Forests,Tree Pruning: Dealing with Overfitting,5,great,great,Machine Learning with Decision Trees and Random Forests,Tree Pruning: Dealing with Overfitting,5,1
Machine Learning with Decision Trees and Random Forests,Tree Pruning: Dealing with Overfitting,5,-,-,Machine Learning with Decision Trees and Random Forests,Tree Pruning: Dealing with Overfitting,1,1
Machine Learning with Decision Trees and Random Forests,Tree Pruning: Dealing with Overfitting,5,very good lesson,very good lesson,Machine Learning with Decision Trees and Random Forests,Tree Pruning: Dealing with Overfitting,16,3
Machine Learning with Decision Trees and Random Forests,Tree Pruning: Dealing with Overfitting,5,The lessons make understanding common! I enjoy taking the lessons very much!,the lessons make understanding common! i enjoy taking the lessons very much!,Machine Learning with Decision Trees and Random Forests,Tree Pruning: Dealing with Overfitting,76,12
Machine Learning with Decision Trees and Random Forests,Tree Pruning: Dealing with Overfitting,5,-,-,Machine Learning with Decision Trees and Random Forests,Tree Pruning: Dealing with Overfitting,1,1
Machine Learning with Decision Trees and Random Forests,Tree Pruning: Dealing with Overfitting,5,Very informative and taught intitutively,very informative and taught intitutively,Machine Learning with Decision Trees and Random Forests,Tree Pruning: Dealing with Overfitting,40,5
Machine Learning with Decision Trees and Random Forests,Tree Pruning: Dealing with Overfitting,5,very clear,very clear,Machine Learning with Decision Trees and Random Forests,Tree Pruning: Dealing with Overfitting,10,2
Machine Learning with Decision Trees and Random Forests,Tree Pruning: Dealing with Overfitting,5,Explicit,explicit,Machine Learning with Decision Trees and Random Forests,Tree Pruning: Dealing with Overfitting,8,1
Machine Learning with Decision Trees and Random Forests,Training the Random Forest,5,The examples provided has given me the appreciation of machine learning in real-life projects that I am working on. ,the examples provided has given me the appreciation of machine learning in real-life projects that i am working on.,Machine Learning with Decision Trees and Random Forests,Training the Random Forest,115,19
Machine Learning with Decision Trees and Random Forests,Training the Random Forest,5,"Good
",good,Machine Learning with Decision Trees and Random Forests,Training the Random Forest,4,1
Machine Learning with Decision Trees and Random Forests,Practical Example: Plotting the Tree,5,This is the best teacher I have had since I bought this course,this is the best teacher i have had since i bought this course,Machine Learning with Decision Trees and Random Forests,Practical Example: Plotting the Tree,62,13
Machine Learning with Decision Trees and Random Forests,Training the Random Forest,5,excellent ,excellent,Machine Learning with Decision Trees and Random Forests,Training the Random Forest,9,1
Machine Learning with Decision Trees and Random Forests,Practical Example: Plotting the Tree,5,"Excellent. we need more courses like this.
and we would want courses to help us know which ML algorithms would be best suited for a particular problem","excellent. we need more courses like this.
and we would want courses to help us know which ml algorithms would be best suited for a particular problem",Machine Learning with Decision Trees and Random Forests,Practical Example: Plotting the Tree,150,27
Machine Learning with Decision Trees and Random Forests,Tree Pruning: Dealing with Overfitting,5,The course is quite useful. Recommend to follow till end for end to end Decision Tree Algorithm implementation,the course is quite useful. recommend to follow till end for end to end decision tree algorithm implementation,Machine Learning with Decision Trees and Random Forests,Tree Pruning: Dealing with Overfitting,110,18
Machine Learning with Decision Trees and Random Forests,Tree Pruning: Dealing with Overfitting,5,good,good,Machine Learning with Decision Trees and Random Forests,Tree Pruning: Dealing with Overfitting,4,1
Machine Learning with Decision Trees and Random Forests,Tree Pruning: Dealing with Overfitting,5,Great course that gives the intuition about the decision trees! Good structured and easy.,great course that gives the intuition about the decision trees! good structured and easy.,Machine Learning with Decision Trees and Random Forests,Tree Pruning: Dealing with Overfitting,89,14
Machine Learning with Decision Trees and Random Forests,Tree Pruning: Dealing with Overfitting,5,Great course about decision trees,great course about decision trees,Machine Learning with Decision Trees and Random Forests,Tree Pruning: Dealing with Overfitting,33,5
Machine Learning with Decision Trees and Random Forests,Tree Pruning: Dealing with Overfitting,5,Nicely designed course,nicely designed course,Machine Learning with Decision Trees and Random Forests,Tree Pruning: Dealing with Overfitting,22,3
Machine Learning with Decision Trees and Random Forests,Tree Pruning: Dealing with Overfitting,5,Best,best,Machine Learning with Decision Trees and Random Forests,Tree Pruning: Dealing with Overfitting,4,1
Machine Learning with Decision Trees and Random Forests,Training the Random Forest,5,AWESOMEEEEEEEEEEE!!! LOVED IT!!!!!!!!!!!!!!!!!!!!,awesomeeeeeeeeeee!!! loved it!!!!!!!!!!!!!!!!!!!!,Machine Learning with Decision Trees and Random Forests,Training the Random Forest,49,3
Machine Learning with Decision Trees and Random Forests,Tree Pruning: Dealing with Overfitting,5,enjoying yet another useful course,enjoying yet another useful course,Machine Learning with Decision Trees and Random Forests,Tree Pruning: Dealing with Overfitting,34,5
Machine Learning with Decision Trees and Random Forests,Tree Pruning: Dealing with Overfitting,5,cool,cool,Machine Learning with Decision Trees and Random Forests,Tree Pruning: Dealing with Overfitting,4,1
Machine Learning with Decision Trees and Random Forests,Tree Pruning: Dealing with Overfitting,5,impressive,impressive,Machine Learning with Decision Trees and Random Forests,Tree Pruning: Dealing with Overfitting,10,1
Machine Learning with Decision Trees and Random Forests,Training the Random Forest,5,very good,very good,Machine Learning with Decision Trees and Random Forests,Training the Random Forest,9,2
Machine Learning with Decision Trees and Random Forests,Tree Pruning: Dealing with Overfitting,5,Clear and to the point Explaination,clear and to the point explaination,Machine Learning with Decision Trees and Random Forests,Tree Pruning: Dealing with Overfitting,35,6
Machine Learning with Decision Trees and Random Forests,Tree Pruning: Dealing with Overfitting,5,Amazing,amazing,Machine Learning with Decision Trees and Random Forests,Tree Pruning: Dealing with Overfitting,7,1
Machine Learning with Decision Trees and Random Forests,Tree Pruning: Dealing with Overfitting,5,easily able to understand the algorithm and concept behind it ,easily able to understand the algorithm and concept behind it,Machine Learning with Decision Trees and Random Forests,Tree Pruning: Dealing with Overfitting,61,10
Machine Learning with Decision Trees and Random Forests,Tree Pruning: Dealing with Overfitting,4,"Dont have quizes or assigments, which I think help to reinforce ","dont have quizes or assigments, which i think help to reinforce",Machine Learning with Decision Trees and Random Forests,Tree Pruning: Dealing with Overfitting,63,11
Machine Learning with Decision Trees and Random Forests,Training the Random Forest,2,I was expecting an in depth explanation of all the various hyper-parameters,i was expecting an in depth explanation of all the various hyper-parameters,Machine Learning with Decision Trees and Random Forests,Training the Random Forest,75,12
Machine Learning with Decision Trees and Random Forests,Training the Random Forest,2,Not mathematically sound. Should have also included feature importance obtained from random forest,not mathematically sound. should have also included feature importance obtained from random forest,Machine Learning with Decision Trees and Random Forests,Training the Random Forest,98,13
Machine Learning with Decision Trees and Random Forests,Tree Pruning: Dealing with Overfitting,2,I want more difficult exercises,i want more difficult exercises,Machine Learning with Decision Trees and Random Forests,Tree Pruning: Dealing with Overfitting,31,5
Machine Learning with K-Nearest Neighbors,Random Dataset: Classification,5,excellent course,excellent course,Machine Learning with K-Nearest Neighbors,Random Dataset: Classification,16,2
Machine Learning with K-Nearest Neighbors,Random Dataset: Classification,5,GOOD,good,Machine Learning with K-Nearest Neighbors,Random Dataset: Classification,4,1
Machine Learning with K-Nearest Neighbors,Random Dataset: Decision Regions,5,GOOD,good,Machine Learning with K-Nearest Neighbors,Random Dataset: Decision Regions,4,1
Machine Learning with K-Nearest Neighbors,Random Dataset: Classification,5,5,5,Machine Learning with K-Nearest Neighbors,Random Dataset: Classification,1,1
Machine Learning with K-Nearest Neighbors,Random Dataset: Classification,5,great,great,Machine Learning with K-Nearest Neighbors,Random Dataset: Classification,5,1
Machine Learning with K-Nearest Neighbors,Pros and Cons,5,Perfect Course,perfect course,Machine Learning with K-Nearest Neighbors,Pros and Cons,14,2
Machine Learning with K-Nearest Neighbors,Random Dataset: Classification,5,Excellent!!,excellent!!,Machine Learning with K-Nearest Neighbors,Random Dataset: Classification,11,1
Machine Learning with K-Nearest Neighbors,Random Dataset: Classification,5,"good

",good,Machine Learning with K-Nearest Neighbors,Random Dataset: Classification,4,1
Machine Learning with K-Nearest Neighbors,Random Dataset: Classification,5,good Job ,good job,Machine Learning with K-Nearest Neighbors,Random Dataset: Classification,8,2
Machine Learning with K-Nearest Neighbors,Pros and Cons,5,Wonderful.,wonderful.,Machine Learning with K-Nearest Neighbors,Pros and Cons,10,1
Machine Learning with K-Nearest Neighbors,Random Dataset: Classification,5,Great. Full of knowledge.,great. full of knowledge.,Machine Learning with K-Nearest Neighbors,Random Dataset: Classification,25,4
Machine Learning with K-Nearest Neighbors,Pros and Cons,5,The course is such amazing and well structured. Awesome work done.,the course is such amazing and well structured. awesome work done.,Machine Learning with K-Nearest Neighbors,Pros and Cons,66,11
Machine Learning with K-Nearest Neighbors,Random Dataset: Classification,5,great,great,Machine Learning with K-Nearest Neighbors,Random Dataset: Classification,5,1
Machine Learning with K-Nearest Neighbors,Random Dataset: Classification,5,5,5,Machine Learning with K-Nearest Neighbors,Random Dataset: Classification,1,1
Machine Learning with K-Nearest Neighbors,Pros and Cons,5,-,-,Machine Learning with K-Nearest Neighbors,Pros and Cons,1,1
Machine Learning with K-Nearest Neighbors,Pros and Cons,5,I love the explanations with the real world examples. It makes everything easier to understand. The course is good for beginners and gives a solid foundation and understanding of KNN.,i love the explanations with the real world examples. it makes everything easier to understand. the course is good for beginners and gives a solid foundation and understanding of knn.,Machine Learning with K-Nearest Neighbors,Pros and Cons,183,30
Machine Learning with K-Nearest Neighbors,Random Dataset: Classification,5,"excellent

",excellent,Machine Learning with K-Nearest Neighbors,Random Dataset: Classification,9,1
Machine Learning with K-Nearest Neighbors,Random Dataset: Classification,5,-,-,Machine Learning with K-Nearest Neighbors,Random Dataset: Classification,1,1
Machine Learning with K-Nearest Neighbors,Random Dataset: Classification,5,I am continuing to enjoy this class on Nearest Neighbors,i am continuing to enjoy this class on nearest neighbors,Machine Learning with K-Nearest Neighbors,Random Dataset: Classification,56,10
Machine Learning with K-Nearest Neighbors,Random Dataset: Classification,5,Good,good,Machine Learning with K-Nearest Neighbors,Random Dataset: Classification,4,1
Machine Learning with K-Nearest Neighbors,Random Dataset: Classification,5,good,good,Machine Learning with K-Nearest Neighbors,Random Dataset: Classification,4,1
Machine Learning with K-Nearest Neighbors,Random Dataset: Classification,5,Very intuitive,very intuitive,Machine Learning with K-Nearest Neighbors,Random Dataset: Classification,14,2
Machine Learning with K-Nearest Neighbors,Pros and Cons,5,"A valuable and interesting course. Examples presented were helpful in understanding the KNN Classifier, Regressor and Algorithm. ","a valuable and interesting course. examples presented were helpful in understanding the knn classifier, regressor and algorithm.",Machine Learning with K-Nearest Neighbors,Pros and Cons,128,17
Machine Learning with K-Nearest Neighbors,Random Dataset: Classification,5,This is an interesting course on KNN. I am loving it,this is an interesting course on knn. i am loving it,Machine Learning with K-Nearest Neighbors,Random Dataset: Classification,52,11
Machine Learning with K-Nearest Neighbors,Pros and Cons,5,"Awesome course
",awesome course,Machine Learning with K-Nearest Neighbors,Pros and Cons,14,2
Machine Learning with K-Nearest Neighbors,Random Dataset: Classification,5,Excellent,excellent,Machine Learning with K-Nearest Neighbors,Random Dataset: Classification,9,1
Machine Learning with K-Nearest Neighbors,Random Dataset: Classification,5,excellent,excellent,Machine Learning with K-Nearest Neighbors,Random Dataset: Classification,9,1
Machine Learning with K-Nearest Neighbors,Random Dataset: Classification,5,"Awesome!!!
",awesome!!!,Machine Learning with K-Nearest Neighbors,Random Dataset: Classification,10,1
Machine Learning with K-Nearest Neighbors,Pros and Cons,5,Simple and good explanation. useful,simple and good explanation. useful,Machine Learning with K-Nearest Neighbors,Pros and Cons,35,5
Machine Learning with K-Nearest Neighbors,Pros and Cons,5,"Great course
",great course,Machine Learning with K-Nearest Neighbors,Pros and Cons,12,2
Machine Learning with K-Nearest Neighbors,Random Dataset: Classification,5,excellent,excellent,Machine Learning with K-Nearest Neighbors,Random Dataset: Classification,9,1
Machine Learning with K-Nearest Neighbors,Pros and Cons,5,Nice,nice,Machine Learning with K-Nearest Neighbors,Pros and Cons,4,1
Machine Learning with K-Nearest Neighbors,Random Dataset: Classification,5,Very interesting course om K nearest neighbors. Great visualization and explanation from the instructor. Thanks to the creator,very interesting course om k nearest neighbors. great visualization and explanation from the instructor. thanks to the creator,Machine Learning with K-Nearest Neighbors,Random Dataset: Classification,126,18
Machine Learning with K-Nearest Neighbors,Pros and Cons,5,It was really a good course. ,it was really a good course.,Machine Learning with K-Nearest Neighbors,Pros and Cons,28,6
Machine Learning with K-Nearest Neighbors,Pros and Cons,5,This instructor was Exceptional!!!  She has a very good understanding of the material and is blessed to with the gift of explaining the material in such a way that allows you to learn and understand.  Her teaching methods are spot on and she explains everything in a clear concise manner.  Thank You.,this instructor was exceptional!!!  she has a very good understanding of the material and is blessed to with the gift of explaining the material in such a way that allows you to learn and understand.  her teaching methods are spot on and she explains everything in a clear concise manner.  thank you.,Machine Learning with K-Nearest Neighbors,Pros and Cons,300,52
Machine Learning with K-Nearest Neighbors,Pros and Cons,5,"Lots of practical examples, just the way I like it. Really like these fast machine learning courses that first give you enough theoretical understanding and then goes straight into coding","lots of practical examples, just the way i like it. really like these fast machine learning courses that first give you enough theoretical understanding and then goes straight into coding",Machine Learning with K-Nearest Neighbors,Pros and Cons,187,30
Machine Learning with K-Nearest Neighbors,Pros and Cons,5,nice,nice,Machine Learning with K-Nearest Neighbors,Pros and Cons,4,1
Machine Learning with K-Nearest Neighbors,Random Dataset: Classification,5,thanks,thanks,Machine Learning with K-Nearest Neighbors,Random Dataset: Classification,6,1
Machine Learning with K-Nearest Neighbors,Random Dataset: Classification,5,very good course,very good course,Machine Learning with K-Nearest Neighbors,Random Dataset: Classification,16,3
Machine Learning with K-Nearest Neighbors,Pros and Cons,5,Amazing Thank you ,amazing thank you,Machine Learning with K-Nearest Neighbors,Pros and Cons,17,3
Machine Learning with K-Nearest Neighbors,Random Dataset: Classification,5,"great intro to KNN, simply explained.","great intro to knn, simply explained.",Machine Learning with K-Nearest Neighbors,Random Dataset: Classification,37,6
Machine Learning with K-Nearest Neighbors,Random Dataset: Classification,5,"This course has amazing visualizations while teaching, that I have never seen like this before! This is one of the very exciting experiences I ever had. I hope every other course of 365datascience"" would be like this...!""","this course has amazing visualizations while teaching, that i have never seen like this before! this is one of the very exciting experiences i ever had. i hope every other course of 365datascience"" would be like this...!""",Machine Learning with K-Nearest Neighbors,Random Dataset: Classification,221,37
Machine Learning with K-Nearest Neighbors,Random Dataset: Classification,5,Excellent course; Professor Hristova patiently and thoroughly explains the course materials.,excellent course; professor hristova patiently and thoroughly explains the course materials.,Machine Learning with K-Nearest Neighbors,Random Dataset: Classification,92,11
Machine Learning with K-Nearest Neighbors,Random Dataset: Classification,5,Clear lessons for k nearest neighbors thank you,clear lessons for k nearest neighbors thank you,Machine Learning with K-Nearest Neighbors,Random Dataset: Classification,47,8
Machine Learning with K-Nearest Neighbors,Random Dataset: Classification,5,Good course,good course,Machine Learning with K-Nearest Neighbors,Random Dataset: Classification,11,2
Machine Learning with K-Nearest Neighbors,Pros and Cons,5,best,best,Machine Learning with K-Nearest Neighbors,Pros and Cons,4,1
Machine Learning with K-Nearest Neighbors,Random Dataset: Classification,5,"Great Explanation. Please add Subtitles, I am weak in English.","great explanation. please add subtitles, i am weak in english.",Machine Learning with K-Nearest Neighbors,Random Dataset: Classification,62,10
Machine Learning with K-Nearest Neighbors,Random Dataset: Classification,5,Amazing,amazing,Machine Learning with K-Nearest Neighbors,Random Dataset: Classification,7,1
Machine Learning with K-Nearest Neighbors,Pros and Cons,5,Very well explained,very well explained,Machine Learning with K-Nearest Neighbors,Pros and Cons,19,3
Machine Learning with K-Nearest Neighbors,Random Dataset: Classification,4,Great explanation and most parts of the course stick with Coding that was truly great just expect some  more about Algo too but nevertheless great overall,great explanation and most parts of the course stick with coding that was truly great just expect some  more about algo too but nevertheless great overall,Machine Learning with K-Nearest Neighbors,Random Dataset: Classification,154,26
Machine Learning with K-Nearest Neighbors,Pros and Cons,3,"THis instructor is one of the best you can meet, but actually she did the Naive Bayes course better than this But still Highly recommended","this instructor is one of the best you can meet, but actually she did the naive bayes course better than this but still highly recommended",Machine Learning with K-Nearest Neighbors,Pros and Cons,138,25
Machine Learning with Naïve Bayes,The YouTube Dataset: Creating the data frame,5,....................,....................,Machine Learning with Naïve Bayes,The YouTube Dataset: Creating the data frame,20,1
Machine Learning with Naïve Bayes,The YouTube Dataset: Creating the data frame,5,-,-,Machine Learning with Naïve Bayes,The YouTube Dataset: Creating the data frame,1,1
Machine Learning with Naïve Bayes,The YouTube Dataset: Creating the data frame,5,"Well explained and interesting use cases
",well explained and interesting use cases,Machine Learning with Naïve Bayes,The YouTube Dataset: Creating the data frame,40,6
Machine Learning with Naïve Bayes,The YouTube Dataset: Changing the priors,5,Good,good,Machine Learning with Naïve Bayes,The YouTube Dataset: Changing the priors,4,1
Machine Learning with Naïve Bayes,The YouTube Dataset: Creating the data frame,5,-,-,Machine Learning with Naïve Bayes,The YouTube Dataset: Creating the data frame,1,1
Machine Learning with Naïve Bayes,The YouTube Dataset: Changing the priors,5,"Excellent, exceeded my expectations!","excellent, exceeded my expectations!",Machine Learning with Naïve Bayes,The YouTube Dataset: Changing the priors,36,4
Machine Learning with Naïve Bayes,The YouTube Dataset: Changing the priors,5,It would be nice if we had a different problem to solve other than the spam and ham.,it would be nice if we had a different problem to solve other than the spam and ham.,Machine Learning with Naïve Bayes,The YouTube Dataset: Changing the priors,84,18
Machine Learning with Naïve Bayes,The YouTube Dataset: Creating the data frame,5,I am nuts about this marvelous course.,i am nuts about this marvelous course.,Machine Learning with Naïve Bayes,The YouTube Dataset: Creating the data frame,38,7
Machine Learning with Naïve Bayes,The YouTube Dataset: Creating the data frame,5,Greatly simplified with awesome stories. ,greatly simplified with awesome stories.,Machine Learning with Naïve Bayes,The YouTube Dataset: Creating the data frame,40,5
Machine Learning with Naïve Bayes,The YouTube Dataset: Changing the priors,5,"Excellent course, well presented and explained!","excellent course, well presented and explained!",Machine Learning with Naïve Bayes,The YouTube Dataset: Changing the priors,47,6
Machine Learning with Naïve Bayes,The YouTube Dataset: Creating the data frame,5,"yes,.. this is great","yes,.. this is great",Machine Learning with Naïve Bayes,The YouTube Dataset: Creating the data frame,20,4
Machine Learning with Naïve Bayes,The YouTube Dataset: Changing the priors,5,excellent,excellent,Machine Learning with Naïve Bayes,The YouTube Dataset: Changing the priors,9,1
Machine Learning with Naïve Bayes,The YouTube Dataset: Changing the priors,5,"amazing
",amazing,Machine Learning with Naïve Bayes,The YouTube Dataset: Changing the priors,7,1
Machine Learning with Naïve Bayes,The YouTube Dataset: Creating the data frame,5,Awesome course. Hristina is killing it!,awesome course. hristina is killing it!,Machine Learning with Naïve Bayes,The YouTube Dataset: Creating the data frame,39,6
Machine Learning with Naïve Bayes,The YouTube Dataset: Changing the priors,5,The contents of the course has enable me to kick-off my Sustainability Project Management. It was a great learning and applying the knowledge into the data science project.,the contents of the course has enable me to kick-off my sustainability project management. it was a great learning and applying the knowledge into the data science project.,Machine Learning with Naïve Bayes,The YouTube Dataset: Changing the priors,172,28
Machine Learning with Naïve Bayes,The YouTube Dataset: Changing the priors,5,"it would be awesome if all courses could have course notes for reference's sake .it was a splendid journey indeed.

Thank you 365Team","it would be awesome if all courses could have course notes for reference's sake .it was a splendid journey indeed.

thank you 365team",Machine Learning with Naïve Bayes,The YouTube Dataset: Changing the priors,133,23
Machine Learning with Naïve Bayes,The YouTube Dataset: Creating the data frame,5,I am enjoying the way that  Hristina Hristova is teaching Machine Learning with Naïve Bayes.,i am enjoying the way that  hristina hristova is teaching machine learning with naïve bayes.,Machine Learning with Naïve Bayes,The YouTube Dataset: Creating the data frame,92,15
Machine Learning with Naïve Bayes,The YouTube Dataset: Creating the data frame,5,good,good,Machine Learning with Naïve Bayes,The YouTube Dataset: Creating the data frame,4,1
Machine Learning with Naïve Bayes,The YouTube Dataset: Creating the data frame,5,very good,very good,Machine Learning with Naïve Bayes,The YouTube Dataset: Creating the data frame,9,2
Machine Learning with Naïve Bayes,The YouTube Dataset: Creating the data frame,5,perfect,perfect,Machine Learning with Naïve Bayes,The YouTube Dataset: Creating the data frame,7,1
Machine Learning with Naïve Bayes,The YouTube Dataset: Creating the data frame,5,"Very well explained, rate it a 10 out of 5. But I would have been happy if this tutorial would have been thought in google colab, as some of us have troubles installing Jupyter notebook, and now we cant code along. Set back, but however the teaching is great","very well explained, rate it a 10 out of 5. but i would have been happy if this tutorial would have been thought in google colab, as some of us have troubles installing jupyter notebook, and now we cant code along. set back, but however the teaching is great",Machine Learning with Naïve Bayes,The YouTube Dataset: Creating the data frame,258,49
Machine Learning with Naïve Bayes,The YouTube Dataset: Changing the priors,5,"Amazing course with great explanations and a short informative course, even better is if you have doubts then most probably you get them answered by an instructor within a day or two","amazing course with great explanations and a short informative course, even better is if you have doubts then most probably you get them answered by an instructor within a day or two",Machine Learning with Naïve Bayes,The YouTube Dataset: Changing the priors,182,32
Machine Learning with Naïve Bayes,The YouTube Dataset: Creating the data frame,5,Amazing,amazing,Machine Learning with Naïve Bayes,The YouTube Dataset: Creating the data frame,7,1
Machine Learning with Naïve Bayes,The YouTube Dataset: Creating the data frame,5,very clear thank you,very clear thank you,Machine Learning with Naïve Bayes,The YouTube Dataset: Creating the data frame,20,4
Machine Learning with Naïve Bayes,The YouTube Dataset: Creating the data frame,5,This is probably the best course one could find on Naives Bayes and its applications in ML.,this is probably the best course one could find on naives bayes and its applications in ml.,Machine Learning with Naïve Bayes,The YouTube Dataset: Creating the data frame,91,17
Machine Learning with Naïve Bayes,The YouTube Dataset: Creating the data frame,5,great.. 5 stars,great.. 5 stars,Machine Learning with Naïve Bayes,The YouTube Dataset: Creating the data frame,15,3
Machine Learning with Naïve Bayes,The YouTube Dataset: Creating the data frame,5,Good explanation!,good explanation!,Machine Learning with Naïve Bayes,The YouTube Dataset: Creating the data frame,17,2
Machine Learning with Naïve Bayes,The YouTube Dataset: Creating the data frame,5,I just love the simplicity of the lecture. Everything is clear and precise! Thanks. ,i just love the simplicity of the lecture. everything is clear and precise! thanks.,Machine Learning with Naïve Bayes,The YouTube Dataset: Creating the data frame,83,14
Machine Learning with Naïve Bayes,The YouTube Dataset: Creating the data frame,5,nice intro to BT :),nice intro to bt :),Machine Learning with Naïve Bayes,The YouTube Dataset: Creating the data frame,19,5
Machine Learning with Naïve Bayes,The YouTube Dataset: Creating the data frame,5,Excellent presentation,excellent presentation,Machine Learning with Naïve Bayes,The YouTube Dataset: Creating the data frame,22,2
Machine Learning with Naïve Bayes,The YouTube Dataset: Creating the data frame,5,It Awesome ,it awesome,Machine Learning with Naïve Bayes,The YouTube Dataset: Creating the data frame,10,2
Machine Learning with Naïve Bayes,The YouTube Dataset: Creating the data frame,5,Super cool!!,super cool!!,Machine Learning with Naïve Bayes,The YouTube Dataset: Creating the data frame,12,2
